global_uid,global_aqi_snapshot,global_snapshot_utc,station_idx,station_name,station_url,lat,lon,aqi,dominentpol,pm25,pm10,o3,no2,so2,co,t,h,p,w,dew,rain,uv,station_time,station_tz,station_unix,ingested_at_utc,date
9851,104.0,2025-11-23 03:29:42,812,"Henan'an, Huizhou (惠州河南岸)",https://aqicn.org/city/guangdong/huizhou/henanan,23.0528,114.4183,95,pm25,95.0,43.0,,10.1,4.1,4.6,23.4,50.0,1019.6,1.0,12.4,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:43:01,2025-11-23
822,137.0,2025-11-23 03:29:42,822,"Yangtze River tourist area, Zhongshan (中山长江旅游区)",https://aqicn.org/city/guangdong/zhongshan/changjianglvyouqu,22.4886,113.434,109,pm25,109.0,51.0,55.2,16.5,5.6,6.4,22.0,56.0,1020.0,4.6,13.0,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:42:44,2025-11-23
824,122.0,2025-11-23 03:29:42,824,"Zhangxi, Zhongshan (中山张溪)",https://aqicn.org/city/guangdong/zhongshan/zhangxi,22.5481,113.365,132,pm25,132.0,62.0,48.4,20.6,6.1,5.5,25.0,33.0,1020.0,2.5,8.0,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:43:04,2025-11-23
916,122.0,2025-11-23 03:29:42,916,"Kwai Chung, Shenzhen (宝安区 新安街道)",https://aqicn.org/city/shenzhen/xixiang,22.575856,113.862238,107,pm25,107.0,50.0,58.4,14.2,3.1,4.6,25.0,33.0,1020.0,2.5,8.0,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:42:27,2025-11-23
919,95.0,2025-11-23 03:29:42,919,"Pingshan, Shenzhen (坪山区 坪山街道)",https://aqicn.org/city/shenzhen/pingshan,22.690824,114.346126,97,pm25,97.0,49.0,40.3,8.7,6.1,6.4,24.0,66.7,1019.0,0.2,,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:42:40,2025-11-23
921,97.0,2025-11-23 03:29:42,921,"Nan'aozhen, Shenzhen (大鹏新区 南澳街道)",https://aqicn.org/city/shenzhen/nanao,22.528186,114.496906,85,pm25,85.0,36.0,57.1,5.5,4.6,5.5,24.1,66.2,1018.8,0.2,,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:42:25,2025-11-23
1302,97.0,2025-11-23 03:29:42,1302,"Gulangyu, Xiamen (厦门鼓浪屿)",https://aqicn.org/city/china/xiamen/gulangyu,24.445833333,118.06361111,91,pm25,91.0,46.0,37.0,14.7,2.6,4.6,24.0,53.0,1020.0,1.5,14.0,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:42:50,2025-11-23
1335,109.0,2025-11-23 03:29:42,1335,"Daziran Garden, Nanning (南宁大自然花园)",https://aqicn.org/city/china/nanning/daziranhuayuan,22.805,108.383,102,pm25,102.0,45.0,38.2,10.1,4.1,3.7,23.0,43.0,1022.0,1.5,10.0,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:42:35,2025-11-23
7206,,2025-11-23 03:29:42,1337,"District Agricultural Vocational College, Nanning (南宁区农职院)",https://aqicn.org/city/china/nanning/qunongzhiyuan,22.8464,108.239,91,pm25,91.0,45.0,39.8,7.4,7.6,6.4,23.0,43.0,1022.0,1.5,10.0,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:42:16,2025-11-23
1342,87.0,2025-11-23 03:29:42,1342,"Xiuying Hainan Hospital, Haikou (海口秀英海南医院)",https://aqicn.org/city/china/haikou/xiuyinghainanyiyuan,20.0053,110.283,85,pm25,85.0,49.0,58.4,6.0,5.6,3.7,24.0,60.0,1020.0,5.6,16.0,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:42:41,2025-11-23
1343,82.0,2025-11-23 03:29:42,1343,"Hainan Normal University, Haikou (海口海南师范大学)",https://aqicn.org/city/china/haikou/hainanshifandaxue,19.9969,110.338,78,pm25,78.0,49.0,64.3,5.5,4.6,4.6,24.0,60.0,1020.0,5.6,16.0,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:41:36,2025-11-23
1502,76.0,2025-11-23 03:29:42,1502,Quanzhou (泉州),https://aqicn.org/city/quanzhou,24.874699,118.675464,70,pm25,70.0,44.0,41.9,6.9,1.6,4.6,24.0,53.0,1020.0,1.5,,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:42:18,2025-11-23
1539,122.0,2025-11-23 03:29:42,1539,Shenzhen (深圳),https://aqicn.org/city/shenzhen,22.543099,114.057868,107,pm25,107.0,56.0,58.4,14.2,6.1,6.4,25.0,67.0,1020.0,2.5,,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:42:50,2025-11-23
1540,151.0,2025-11-23 03:29:42,1540,Zhuhai (珠海),https://aqicn.org/city/zhuhai,22.270715,113.576726,127,pm25,127.0,57.0,43.9,22.0,5.1,6.4,25.0,56.0,1020.0,4.6,,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:42:15,2025-11-23
1547,104.0,2025-11-23 03:29:42,1547,Dongguan (东莞),https://aqicn.org/city/dongguan,23.020536,113.751765,85,pm25,85.0,43.0,39.8,8.3,5.1,4.6,25.0,33.0,1020.0,2.5,,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:42:59,2025-11-23
1567,114.0,2025-11-23 03:29:42,1567,Yuxi (玉溪),https://aqicn.org/city/yuxi,24.352036,102.546543,149,pm25,149.0,44.0,11.0,15.1,2.6,16.3,13.0,62.0,1027.0,6.6,,99.2,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:42:55,2025-11-23
1583,159.0,2025-11-23 03:29:42,1583,"Hanoi, Vietnam (Hà Nội)",https://aqicn.org/city/vietnam/hanoi,21.0491,105.8831,156,pm25,156.0,94.0,,1.0,16.0,5.0,24.0,50.0,1022.0,2.0,13.0,,,2025-11-23 11:00:00,+07:00,1763895600,2025-11-23 04:42:31,2025-11-23
1606,53.0,2025-11-23 03:29:42,1606,"Longtan, Taiwan (龍潭)",https://aqicn.org/city/taiwan/longtan,24.863869,121.21635,38,pm25,38.0,20.0,36.6,5.5,1.6,2.7,23.3,68.0,1019.0,1.4,21.0,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:43:09,2025-11-23
1609,55.0,2025-11-23 03:29:42,1609,"Hsinchu, Taiwan (新竹)",https://aqicn.org/city/taiwan/hsinchu,24.805619,120.972075,57,pm25,57.0,28.0,39.4,6.0,2.3,2.7,24.5,70.0,1019.0,1.0,21.0,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:43:13,2025-11-23
1611,61.0,2025-11-23 03:29:42,1611,"Miaoli, Taiwan (苗栗)",https://aqicn.org/city/taiwan/miaoli,24.565269,120.8202,68,pm25,68.0,41.0,38.6,5.3,3.2,2.4,26.1,61.0,1019.0,1.2,20.0,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:43:10,2025-11-23
1616,50.0,2025-11-23 03:29:42,1616,"Zhongming, Taiwan (忠明)",https://aqicn.org/city/taiwan/jhongming,24.151958,120.641092,42,pm25,42.0,22.0,36.2,4.2,2.0,2.4,27.3,53.0,1019.0,1.4,20.0,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:43:17,2025-11-23
1619,59.0,2025-11-23 03:29:42,1619,"Xianxi, Taiwan (線西)",https://aqicn.org/city/taiwan/siansi,24.131672,120.469061,55,pm25,55.0,42.0,39.8,6.9,4.6,2.3,24.0,72.0,1019.0,5.1,20.0,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:43:16,2025-11-23
1620,50.0,2025-11-23 03:29:42,1620,"Erlin, Taiwan (二林)",https://aqicn.org/city/taiwan/erlin,23.925175,120.409653,68,pm25,68.0,49.0,38.6,3.1,2.8,2.5,24.7,75.0,1019.0,3.4,20.0,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:43:17,2025-11-23
1624,68.0,2025-11-23 03:29:42,1624,"Xingang, Taiwan (新港)",https://aqicn.org/city/taiwan/singang,23.554839,120.345531,65,pm25,65.0,24.0,39.2,4.7,3.3,2.0,26.9,51.0,1018.0,1.0,18.0,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:43:12,2025-11-23
1627,76.0,2025-11-23 03:29:42,1627,"Chiayi, Taiwan (嘉義)",https://aqicn.org/city/taiwan/chiayi,23.462778,120.440833,65,pm25,65.0,36.0,45.9,5.2,2.6,3.0,28.0,47.0,1018.0,0.5,18.0,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:43:18,2025-11-23
1628,70.0,2025-11-23 03:29:42,1628,"Xinying, Taiwan (新營)",https://aqicn.org/city/taiwan/sinying,23.305633,120.31725,72,pm25,72.0,47.0,42.8,8.8,2.8,3.4,27.2,52.0,1018.0,0.7,18.0,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:43:13,2025-11-23
1632,53.0,2025-11-23 03:29:42,1632,"Meinong, Taiwan (美濃)",https://aqicn.org/city/taiwan/meinong,22.883583,120.530542,45,o3,42.0,20.0,44.9,2.7,1.8,2.7,29.0,51.0,1018.0,3.0,18.0,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:43:10,2025-11-23
1637,122.0,2025-11-23 03:29:42,1637,"Linyuan, Taiwan (林園)",https://aqicn.org/city/taiwan/linyuan,22.4795,120.41175,127,pm25,127.0,62.0,85.9,12.1,10.3,8.3,27.1,66.0,1017.0,2.1,19.0,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:43:10,2025-11-23
1639,114.0,2025-11-23 03:29:42,1639,"Zuoying, Taiwan (左營)",https://aqicn.org/city/taiwan/zuoying,22.674861,120.292917,137,pm25,137.0,59.0,62.0,12.6,4.3,4.5,24.4,71.0,1017.0,3.6,19.0,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:43:19,2025-11-23
1643,61.0,2025-11-23 03:29:42,1643,"Pingtung, Taiwan (屏東)",https://aqicn.org/city/taiwan/pingtung,22.673081,120.488033,65,pm25,65.0,29.0,49.1,5.0,1.8,3.2,29.1,60.0,1017.0,1.4,19.0,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:43:16,2025-11-23
1645,32.0,2025-11-23 03:29:42,1645,"Hengchun, Taiwan (恆春)",https://aqicn.org/city/taiwan/hengchun,21.958069,120.788928,50,pm25,50.0,16.0,32.6,0.4,0.9,1.4,27.1,64.0,1017.0,3.9,19.0,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:43:14,2025-11-23
1646,38.0,2025-11-23 03:29:42,1646,"Taitung, Taiwan (台東)",https://aqicn.org/city/taiwan/taitung,22.755358,121.15045,38,pm25,38.0,20.0,32.9,2.7,1.5,1.7,27.450000000000003,59.5,1018.75,3.05,20.0,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:43:11,2025-11-23
1647,20.0,2025-11-23 03:29:42,1647,"Hualien, Taiwan (花蓮)",https://aqicn.org/city/taiwan/hualien,23.971306,121.599769,30,pm25,30.0,21.0,28.3,4.3,2.2,2.6,26.1,65.0,1019.1,2.7,,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:43:10,2025-11-23
1649,28.0,2025-11-23 03:29:42,1649,"Yilan, Taiwan (宜蘭)",https://aqicn.org/city/taiwan/yilan,24.747917,121.746394,46,pm25,46.0,20.0,35.8,2.1,1.5,2.0,26.1,72.0,1019.1,2.3,20.0,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:43:16,2025-11-23
1653,42.0,2025-11-23 03:29:42,1653,"Zhushan, Taiwan (竹山)",https://aqicn.org/city/taiwan/jhushan,23.756389,120.677306,50,pm25,50.0,19.0,40.4,3.8,2.2,2.0,28.8,44.5,986.9,0.2,,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:43:21,2025-11-23
1656,38.0,2025-11-23 03:29:42,1656,"Puli, Taiwan (埔里)",https://aqicn.org/city/taiwan/puli,23.968842,120.967903,46,pm25,46.0,9.0,33.9,4.4,1.5,2.3,16.2,94.0,986.9,0.2,,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:43:15,2025-11-23
1658,76.0,2025-11-23 03:29:42,1658,"Kinmen, Taiwan (金門)",https://aqicn.org/city/taiwan/kinmen,24.432133,118.312256,72,pm25,72.0,39.0,48.6,9.6,3.2,3.3,20.8,58.0,1020.0,4.3,14.0,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:42:54,2025-11-23
1660,23.0,2025-11-23 03:29:42,1660,"Guanshan, Taiwan (關山)",https://aqicn.org/city/taiwan/guanshan,23.045083,121.161933,29,o3,9.0,4.0,29.2,1.8,1.0,1.4,25.7,53.0,1018.0,1.9,20.0,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:43:12,2025-11-23
13650,,2025-11-23 03:29:42,1663,"South, Singapore",https://aqicn.org/city/singapore/south,1.296183,103.846181,21,pm25,21.0,16.0,4.0,,3.0,5.0,33.0,52.0,1009.0,2.5,22.0,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:41:10,2025-11-23
1664,61.0,2025-11-23 03:29:42,1664,"East, Singapore",https://aqicn.org/city/singapore/east,1.3645924,103.9477547,30,pm25,30.0,20.0,5.0,,3.0,5.0,32.0,55.0,1008.0,3.6,22.0,,,2025-11-23 12:00:00,+08:00,1763899200,2025-11-23 04:41:31,2025-11-23
1814,105.0,2025-11-23 03:29:42,1814,"Highway District, Samut Sakhon, Thailand (แขวงการทางสมุทรสาคร)",https://aqicn.org/city/thailand/samut-sakhon/highway-district,13.7054879,100.315622,105,pm25,105.0,51.0,17.0,3.5,1.6,0.1,26.3,11.2,1014.8,1.0,-6.3,99.1,,2025-11-23 10:00:00,+07:00,1763892000,2025-11-23 04:41:22,2025-11-23
1816,106.0,2025-11-23 03:29:42,1816,"Sukhothai Thammathirat Open University, Nonthaburi, Thailand (มหาวิทยาลัยสุโขทัยธรรมาธิราช)",https://aqicn.org/city/thailand/nonthaburi/sukhothai-thammathirat-open-university,13.907861,100.535641,106,pm25,106.0,55.0,6.4,13.9,0.6,0.1,25.0,61.0,1015.0,6.6,17.0,,,2025-11-23 10:00:00,+07:00,1763892000,2025-11-23 04:42:02,2025-11-23
1821,65.0,2025-11-23 03:29:42,1821,"Field Crop Research Center, Rayong, Thailand (ศูนย์วิจัยพืชไร่ระยอง)",https://aqicn.org/city/thailand/rayong/field-crop-research-center,12.73518333,101.13565,65,pm25,65.0,42.0,8.7,8.7,1.1,0.1,30.0,9.7,1009.0,3.0,-5.3,0.2,,2025-11-23 11:00:00,+07:00,1763895600,2025-11-23 04:41:23,2025-11-23
1822,40.0,2025-11-23 03:29:42,1822,"Yupparaj Wittayalai School, Chiangmai, Thailand (โรงเรียนยุพราชวิทยาลัย)",https://aqicn.org/city/thailand/chiangmai/yupparaj-wittayalai-school,18.7909333,98.99,41,pm25,41.0,82.0,14.6,7.5,0.6,,26.6,11.4,981.3,1.5,-5.8,1.9,,2025-11-23 11:00:00,+07:00,1763895600,2025-11-23 04:41:15,2025-11-23
1823,65.0,2025-11-23 03:29:42,1823,"Lampang Meteorological Station, Thailand (สถานีอุตุนิยมวิทยาลำปาง)",https://aqicn.org/city/thailand/lampang-meteorological-station,18.2783333,99.5064666,66,pm25,66.0,75.0,11.5,1.8,0.6,0.1,23.9,12.5,987.6,0.5,-6.7,0.7,,2025-11-23 11:00:00,+07:00,1763895600,2025-11-23 04:41:21,2025-11-23
1825,65.0,2025-11-23 03:29:42,1825,"Nakhonsawan Irrigation , Nakhon Sawan, Thailand (โครงการชลประทานนครสวรรค์)",https://aqicn.org/city/thailand/nakhon-sawan/nakhonsawan-irrigation,15.68623,100.110556,66,pm25,66.0,70.0,14.2,7.5,0.6,0.1,28.5,9.7,1013.2,1.0,-6.5,0.1,,2025-11-23 11:00:00,+07:00,1763895600,2025-11-23 04:42:07,2025-11-23
1826,51.0,2025-11-23 03:29:42,1826,"Regional Environmental Office 14, Surat Thani, Thailand (สำนักงานสิ่งแวดล้อมภาคที่ 14)",https://aqicn.org/city/thailand/surat-thani/regional-environmental-office-14,9.126017,99.325145,51,pm25,51.0,48.0,4.4,,0.6,0.1,26.4,49.3,1013.9,2.0,,,,2025-11-23 09:00:00,+07:00,1763888400,2025-11-23 04:41:17,2025-11-23
1827,52.0,2025-11-23 03:29:42,1827,"Municipal Health Center 1, Phuket, Thailand (ศูนย์บริการสาธารณสุข 1 กองการแพทย์ เทศบาลนครภูเก็ต)",https://aqicn.org/city/thailand/phuket/municipal-health-center-1,7.884488,98.391283,52,pm25,52.0,25.0,,3.5,0.6,,26.5,83.0,1012.0,1.2,23.5,,,2025-11-23 09:00:00,+07:00,1763888400,2025-11-23 04:41:16,2025-11-23
1828,52.0,2025-11-23 03:29:42,1828,"Natural Resources and Environment Office, Chiangrai, Thailand (สำนักงานทรัพยากรธรรมชาติและสิ่งแวดล้อมจังหวัดเชียงราย)",https://aqicn.org/city/thailand/chiangrai/natural-resources-and-environment-office,19.909217,99.823467,52,pm25,52.0,19.0,12.7,0.6,,0.1,20.5,87.6,986.0,0.3,,,,2025-11-23 10:00:00,+07:00,1763892000,2025-11-23 04:41:20,2025-11-23
1829,9.0,2025-11-23 03:29:42,1829,"Natural Resources and Environment Office, Mae Hongson, Thailand (สำนักงานทรัพยากรธรรมชาติและสิ่งแวดล้อมจังหวัดแม่ฮ่องสอน)",https://aqicn.org/city/thailand/mae-hongson/natural-resources-and-environment-office,19.30455,97.97165,9,pm25,9.0,5.0,4.8,3.5,,0.1,21.1,83.5,987.9,1.5,18.2,0.3,,2025-11-23 10:00:00,+07:00,1763892000,2025-11-23 04:41:17,2025-11-23
1830,62.0,2025-11-23 03:29:42,1830,"Phrae Meteorological Station, Thailand (สถานีอุตุนิยมวิทยาแพร่)",https://aqicn.org/city/thailand/phrae-meteorological-station,18.1283666,100.1624333,62,pm25,62.0,68.0,6.7,8.7,0.6,0.1,21.5,17.5,999.7,1.0,-4.2,99.3,,2025-11-23 10:00:00,+07:00,1763892000,2025-11-23 04:41:37,2025-11-23
1831,56.0,2025-11-23 03:29:42,1831,"Knowledge Park, Phayao, Thailand (อุทยานการเรียนรู้กว๊านพะเยา)",https://aqicn.org/city/thailand/phayao/knowledge-park,19.200226,99.893048,56,pm25,56.0,77.0,13.1,6.4,,0.1,20.1,13.5,972.9,2.0,-8.7,0.3,,2025-11-23 10:00:00,+07:00,1763892000,2025-11-23 04:41:17,2025-11-23
1832,70.0,2025-11-23 03:29:42,1832,"Maesai Health Office, Chiangrai, Thailand (สำนักงานสาธารณสุขอำเภอแม่สาย เชียงราย)",https://aqicn.org/city/thailand/chiangrai/maesai-health-office,20.439944444444,99.913666666667,70,pm25,70.0,149.0,,,0.6,,21.1,13.3,975.2,0.5,-8.1,0.2,,2025-11-23 10:00:00,+07:00,1763892000,2025-11-23 04:42:07,2025-11-23
1836,93.0,2025-11-23 03:29:42,1836,"Prabadang Rehabiltation Center, Samut Prakan, Thailand (ศูนย์ฟื้นฟูอาชีพคนพิการและทุพลภาพ สมุทรปราการ)",https://aqicn.org/city/thailand/samut-prakan/prabadang-rehabiltation-center,13.664087,100.543436,93,pm25,93.0,44.0,6.4,15.0,2.7,0.1,26.7,11.7,1013.7,1.0,-5.4,99.0,,2025-11-23 10:00:00,+07:00,1763892000,2025-11-23 04:42:05,2025-11-23
1842,105.0,2025-11-23 03:29:42,1842,"City Hall, Samut Prakan, Thailand (ศาลากลางจังหวัดสมุทรปราการ)",https://aqicn.org/city/thailand/samut-prakan/city-hall,13.599149,100.597345,96,pm25,96.0,55.0,13.4,9.3,0.6,0.1,29.1,10.6,1013.2,2.5,-4.9,99.0,,2025-11-23 11:00:00,+07:00,1763895600,2025-11-23 04:41:32,2025-11-23
1849,105.0,2025-11-23 03:29:42,1849,"General Education Office, Chonburi, Thailand (สำนักงานสามัญศึกษาชลบุรี)",https://aqicn.org/city/thailand/chonburi/general-education-office,13.35461667,100.9792167,78,pm25,78.0,33.0,6.0,9.3,1.1,,31.1,9.1,1012.1,2.0,-5.4,0.3,,2025-11-23 11:00:00,+07:00,1763895600,2025-11-23 04:41:38,2025-11-23
